text,label,intent_name
I need to see where my money came from.,70,verify_source_of_funds
Can cards be delivered? Where?,43,order_physical_card
I want to delete my account. How do I do this?,55,terminate_account
A few hours ago I made a bank transfer from my UK account but I don't see that it has arrived.   Can you check and see if all is ok please?,5,balance_not_updated_after_bank_transfer
Why is their a charge pending on my card still?,45,pending_card_payment
do i need to wait to get my card before getting a pin,38,get_physical_card
I can't find the PIN.,38,get_physical_card
Do I have to verify the top-up?,71,verify_top_up
"Why does the ATM continually decline my card? I've tried multiple times on different machines with the same results. I thought I had enough funds for this, so please help me understand why this is happening.",26,declined_cash_withdrawal
I tried to use my card to withdrawal money from the ATM in Notting Hill but it didn't work. This is the first time I've tried using it. Is my card working?,26,declined_cash_withdrawal
Why is the exchange rate different on my recent purchase?,17,card_payment_wrong_exchange_rate
Would I be able to get an account for my child?,1,age_limit
My top up is pending still,47,pending_top_up
Should my top-up be completed by now?,47,pending_top_up
Can this card be used at all ATMs?,3,atm_support
Why didn't the ATM give me all my money,75,wrong_amount_of_cash_received
I'm being charged for using my card!,15,card_payment_fee_charged
How many days to deliver to a US customer?,12,card_delivery_estimate
I sees some suspicious spending on my credit card that I don't recall I had made. What should I do?,22,compromised_card
"How long do you expect me to wait for the transfer? It finally worked out, but has been pending for a long time and it's quite urgent.",48,pending_transfer
What is this strange payment in my account?,16,card_payment_not_recognised
How can my friend pay me?,50,receiving_money
Can I receive payment in another currency?,50,receiving_money
I got a message that I cannot name X as a beneficiary.,7,beneficiary_not_allowed
What are the reasons for my beneficiary not being allowed?,7,beneficiary_not_allowed
If I am running low on credit can I auto top up?,4,automatic_top_up
Can I choose my Visa or Mastercard?,73,visa_or_mastercard
How do I obtain a second card?,39,getting_spare_card
"I used my card to top up, but now I don't see the money in my account.",62,topping_up_by_card
"Do you hold money and if so, what currencies do you accept?",36,fiat_currency_support
Which fiat currencies are compatible for exchange and holding?,36,fiat_currency_support
What currencies do you accept for adding money to my account?,54,supported_cards_and_currencies
How long do bank transfers usually take?,5,balance_not_updated_after_bank_transfer
Can you convert to EUR?,36,fiat_currency_support
I don't recognize this withdrawal on my statement,20,cash_withdrawal_not_recognised
Is it possible to cancel my transfer?,8,cancel_transfer
How can I change my PIN even though I'm out of the country in Austria at the moment?,21,change_pin
How do I use cash to top up my account?,58,top_up_by_cash_or_cheque
I added money through a bank transfer and it is not showing in my balance.,5,balance_not_updated_after_bank_transfer
"For the identity check, what kind of documents do I need to have?",69,verify_my_identity
What is the virtual card and how can i get one?,40,getting_virtual_card
After depositing a cheque my balance did not change.,6,balance_not_updated_after_cheque_or_cash_deposit
"I'm currently not in possession of my phone, is it still possible to go about things normally without access to the app?",42,lost_or_stolen_phone
I received my salary in the wrong currency. How do I change this?,50,receiving_money
I want to make an online purchase but I don't want to use my credit card. Can you tell me how a disposable virtual card works and where I can apply for one?,37,get_disposable_virtual_card
Does it cost extra to send out more than one card?,39,getting_spare_card
How come I didn't get a virtual card yet?,40,getting_virtual_card
Can you help me track my card?,11,card_arrival
Can I use google play as my primary app to Top up?,2,apple_pay_or_google_pay
There is unusual activity on my account and I believe someone took my card.,22,compromised_card
My daughter needs to open account.,1,age_limit
"My phone was stolen, what should I do first?",42,lost_or_stolen_phone
"I went to look at my top-up and it was canceled, can you tell me why this happend?",61,top_up_reverted
Can I get an account for my son?,1,age_limit
Why hasn't my refund been appiled to my account?,51,Refund_not_showing_up
What is the maximum top up?,60,top_up_limits
Can you tell me what this cash withdrawal is?,20,cash_withdrawal_not_recognised
Let me know when I get charged extra for payments. I saw on the app a fee I wasn't forewarned about.,15,card_payment_fee_charged
Where can my card be used?,10,card_acceptance
What does it mean if my payment is pending?,45,pending_card_payment
I am worried about fees for top up cards?,57,top_up_by_card_charge
I do not understand why my pass-code is not working.,44,passcode_forgotten
I need information explaining why my top-up failed to go through,59,top_up_failed
I keep trying to use my card to buy some things and you keep declining it. Why? I've tried multiple times to make it go through but it won't.,25,declined_card_payment
How do I find my PIN?,38,get_physical_card
I have been charged twice for the same transaction.,63,transaction_charged_twice
How long does it take for a top-up?,47,pending_top_up
I can't activate my card?,0,activate_my_card
My first choice would be Mastercard.,73,visa_or_mastercard
Why can't I get my top up to work in Apple Pay?,2,apple_pay_or_google_pay
"i received my American Express in Apple pay, is there a reason why top up is not working?",2,apple_pay_or_google_pay
Where can virtual cards be ordered?,40,getting_virtual_card
What should I do if I can't use my card?,14,card_not_working
Can I top-up automatically?,4,automatic_top_up
"I deposited a check yesterday and Im not seeing it in my account. i need the money, is there something wrong with my account? check it out please",6,balance_not_updated_after_cheque_or_cash_deposit
What is the extra €1 on my statement for?,34,extra_charge_on_statement
My friend says he hasn't received my transaction,66,transfer_not_received_by_recipient
"I've obtained the card, how do I enable it on the app?",13,card_linking
How do I start auto top up?,4,automatic_top_up
Why did I have to pay extra because I paid with my card?,15,card_payment_fee_charged
Whats the process of tranfering money into an account?,65,transfer_into_account
Do I have a Visa card as an option?,73,visa_or_mastercard
I was charged an extra pound for no reason. Why is that?,34,extra_charge_on_statement
"always exchanging currencies, do you offer a discount?",31,exchange_charge
It looks like I was charged twice for a single transaction,63,transaction_charged_twice
Need to report a change of address.,30,edit_personal_details
My balance doesn't include my latest transfer,5,balance_not_updated_after_bank_transfer
Why is your exchange rate so bad?,17,card_payment_wrong_exchange_rate
I am unable to use my top-up on the app. Could you explain this to me?,61,top_up_reverted
Can I link my card I previously received?,13,card_linking
Why wasn't my top-up accepted and where did that money go? At first it said it was confirmed but now I can't find it.,61,top_up_reverted
"I made a deposit a couple of days back it's, as of yet, not gone in! It would be ideal if you assist me with this",6,balance_not_updated_after_cheque_or_cash_deposit
Is it possible to top up with Google Pay?,2,apple_pay_or_google_pay
My card payments have stopped.,53,reverted_card_payment?
I noticed a duplicate charge on my statement.,63,transaction_charged_twice
What is the wait time for delivery to the US?,12,card_delivery_estimate
I need to know which flat currencies are supported by you.,36,fiat_currency_support
why do i have a failed transfer,35,failed_transfer
Where should I withdraw money from?,3,atm_support
My balance was not updated after transferring money.,5,balance_not_updated_after_bank_transfer
I attempted to withdraw some money from an ATM this morning and received the wrong amount. Your app says I have enough money available in the account. Can someone tell me what's wrong?,75,wrong_amount_of_cash_received
I need to exchange foreign currency will i be charged?,31,exchange_charge
How can I get cash back? The ATM just gave me the wrong amount that I've been actually charged though...,75,wrong_amount_of_cash_received
Need help with a stolen card.,41,lost_or_stolen_card
The ATM did not give me as much cash as I requested.,75,wrong_amount_of_cash_received
How can I get money in my home currency while I'm traveling internationally? I wanted to take it out of a local ATM but am worried that I will get charged extra fees.,76,wrong_exchange_rate_for_cash_withdrawal
"I deposited cash this morning, but it is not yet available.",6,balance_not_updated_after_cheque_or_cash_deposit
I received my card. How do I link it to the app?,13,card_linking
Can I schedule future top ups?,4,automatic_top_up
"My top up keeps showing pending?  How long will things be like this?  Days, weeks, months?  I need the money quite urgently for an important coffee purchase, can you please let me know when top up will work?",47,pending_top_up
I want to use my card. How do I activate it?,0,activate_my_card
I attempted to enter my pin to many times.,49,pin_blocked
can i add funds  with a card from the united states,54,supported_cards_and_currencies
What am I supposed to do if the funds haven't show up from a transfer completed this morning?,48,pending_transfer
"I prefer using Mastercard, can I substitute?",73,visa_or_mastercard
Why was my card declined?,25,declined_card_payment
I tried to top up my account and it didn't work,59,top_up_failed
Are there cash machines where I can change my PIN?,21,change_pin
My transfer is still pending,48,pending_transfer
Can I pay for my gas using my Apple watch?,2,apple_pay_or_google_pay
The exchange rate is incorrect for my cash withdrawal transaction.,76,wrong_exchange_rate_for_cash_withdrawal
"While abroad, I got cash, and the exchange rate applied is wrong.",76,wrong_exchange_rate_for_cash_withdrawal
Can I change my pin through the app?,21,change_pin
"My payment has been declined!! What's going on, I thought everything was alright and working well?",25,declined_card_payment
I need to transfer something to China. It is urgent. How many days will it take to get there?,67,transfer_timing
Is there a charge for using an European bank card for top up?,57,top_up_by_card_charge
Every ATM I visit is rejecting my card and I don't know why. There should be money on it. Can you check it to see if something is wrong or if I'm doing something wrong?,26,declined_cash_withdrawal
My card still hasn't been delivered,11,card_arrival
€1 was in my statement as an extra fee.,34,extra_charge_on_statement
What's the deal with verifying the top-up?,71,verify_top_up
How long does it take for a transfer to show up in my account?,67,transfer_timing
What does it mean if my payment has been reverted?,53,reverted_card_payment?
I need some help now please! There are some transactions on my account that I do not remember purchasing. Can they be reversed? Can you please cancel or freeze my card so I don't keep getting charged?!,16,card_payment_not_recognised
I did not charge my account for that transaction.  That's an error.,16,card_payment_not_recognised
Why hasn't my cheque processed?,6,balance_not_updated_after_cheque_or_cash_deposit
Why hasn't the app verified my identity?,68,unable_to_verify_identity
I tried to top up with my card but it was declined. I was able to a couple days ago and it worked. Is something wrong? Can you check it for me please?,59,top_up_failed
Can I get more cards just incase?,39,getting_spare_card
I was getting cash and the card got stuck inside,18,card_swallowed
"I have made a withdraw from an ATM this last holiday, why is there such a high charge from this transaction?",76,wrong_exchange_rate_for_cash_withdrawal
Why won't my virtual card work?,72,virtual_card_not_working
"I am waiting on this refund, hurry up.",51,Refund_not_showing_up
Why is the cash withdrawal under pending?,46,pending_cash_withdrawal
Is my top up not working?,47,pending_top_up
"I'm hoping you can answer my question about a pending transfer that I've had for a while now.  I know that all of the account details are correct, so why is it taking so long to go through?",48,pending_transfer
I entered my pin wrong  too many times.,49,pin_blocked
"There are charges on my card from the past few day I am pretty sure I didnt make, can you please freeze it for me? How do I get my money returned since it wasnt me?",16,card_payment_not_recognised
Will there be a fee to receive a physical card?,43,order_physical_card
Can I use American Express?,54,supported_cards_and_currencies
How come there is a $1 extra charge on my statement?,34,extra_charge_on_statement
"Although I transferred some money, it has not as of yet, arrived.",5,balance_not_updated_after_bank_transfer
"May monthly payment to Apple has been declined but I don't know why, they are going to re-try the payment and it must go through, can you tell me what is going on please?",25,declined_card_payment
I would like to track the card you sent to me.,11,card_arrival
I want to change my pin number from an ATM. Is this possible?,21,change_pin
"Out of the blue, my card stopped working.",14,card_not_working
My transfer was declined. Why did this happen?,27,declined_transfer
Can you please explain why my beneficiary is not allowed?,7,beneficiary_not_allowed
I need assistance with understanding which fiat currencies that you support.,36,fiat_currency_support
What documents do I need for the identity check?,69,verify_my_identity
I can't input my pin again.,49,pin_blocked
I still do not see the cash deposit in my account from last week. Why?,6,balance_not_updated_after_cheque_or_cash_deposit
I have a charge I did not make.,16,card_payment_not_recognised
Why did I get a different card then requested?,73,visa_or_mastercard
Got only $20 when I tried to withdraw $100.,75,wrong_amount_of_cash_received
Why was I charged an extra fee when doing a transfer?,64,transfer_fee_charged
how come i was declined,26,declined_cash_withdrawal
"It says ""pending payment?"" Why is it saying this?",45,pending_card_payment
What is this random charge of one pound doing on my account?,34,extra_charge_on_statement
What should I do if I see an unauthorized withdrawal on my statement?,20,cash_withdrawal_not_recognised
Where do I go to change my account details?,30,edit_personal_details
"I just checked and my payment was cancelled, why?",53,reverted_card_payment?
Why can't I transfer money to a beneficiery?,7,beneficiary_not_allowed
"I guess exchange rate for my payment was not correct, as i charged extra on the last saturday.",17,card_payment_wrong_exchange_rate
How can I see the progress of delivery of the card that was sent?,11,card_arrival
I did not receive the right amount of cash.,75,wrong_amount_of_cash_received
Something's wrong my card won't work.,14,card_not_working
Can I put my found card back into the app on my phone?,13,card_linking
How can I prove I am me?,69,verify_my_identity
I am not happy with your service and request that my account be terminated!,55,terminate_account
what's my top-up verification code?,71,verify_top_up
I need to activate my card.,0,activate_my_card
I wish to be able to top up with cash.,58,top_up_by_cash_or_cheque
Where is my cash deposit in my balance?,6,balance_not_updated_after_cheque_or_cash_deposit
what I need to verify my account,74,why_verify_identity
Why does it matter that I prove my identity?,74,why_verify_identity
Why am I being charged a fee for using my card? If there is some print out of places that charge me can you please send me that?,15,card_payment_fee_charged
"I'm expecting a large refund from a store I returned merchandise to recently.  They say they have sent the money but I don't see it in my account, can you help.",51,Refund_not_showing_up
details need to be modified,30,edit_personal_details
Where is the tracking number for the card?,11,card_arrival
Am I able to do a SWIFT transfer with you?,56,top_up_by_bank_transfer_charge
How is my money transferred to the account,65,transfer_into_account
My new card hasn't came in.,11,card_arrival
"Is something wrong with my account, my balance didn't change after I transferred some money",5,balance_not_updated_after_bank_transfer
What is the reason for my beneficiary to be disallowed?,7,beneficiary_not_allowed
Can I pay with my card anywhere?,10,card_acceptance
"I sent money to someone but they haven't gotten it, what's going on?",66,transfer_not_received_by_recipient
What other fiat currencies can I use?,36,fiat_currency_support
I need a list of currencies you accept for exchange.,36,fiat_currency_support
"I deposited a cheque, why isn't my balance showing that I did?",6,balance_not_updated_after_cheque_or_cash_deposit
What's going on with my balance? Shouldn't it be a bit higher since I deposited a cheque a day ago?,6,balance_not_updated_after_cheque_or_cash_deposit
I want to see what this fee is on my card payment.,15,card_payment_fee_charged
"I may no longer need GBP, but instead I will need AUD, how can I go about making this change?",33,exchange_via_app
I was using a foreign currecy to make a payment and the applied the wrong rate.,17,card_payment_wrong_exchange_rate
Why hasn't my son received the transfer I sent to him earlier?,66,transfer_not_received_by_recipient
"After a transfer, I see an extra fee.  Why?",64,transfer_fee_charged
I need a new card.,39,getting_spare_card
I made a purchase and was charged at the wrong foreign exchange rate.,17,card_payment_wrong_exchange_rate
Please help me.  My disposable virtual card won't work right.,72,virtual_card_not_working
Am I able to return an item for a refund?,52,request_refund
My transfer didn't complete. Why can't I access funds?,35,failed_transfer
I am still waiting for a transfer to show up,48,pending_transfer
I was given less cash then I wanted.,75,wrong_amount_of_cash_received
Can you tell me where my readily available cash has come from?,70,verify_source_of_funds
top up is still pending,47,pending_top_up
"Where can I find out the fee structure for my account? I have been charged fees for some transactions, but not for other ones. I can't find a pattern in these fees.",15,card_payment_fee_charged
I am still waiting for a transfer to show,48,pending_transfer
My transfer isn't in,66,transfer_not_received_by_recipient
I returned something to a  store but can't see my refund.,51,Refund_not_showing_up
"The disposable cards, what are they for?",37,get_disposable_virtual_card
How can I request cash back? The ATM gave me the wrong amount that I've been charged though...,75,wrong_amount_of_cash_received
Why do i have an extra fee on my statement?,34,extra_charge_on_statement
"I got a card, how do I get it in the app?",13,card_linking
How come I can see an extra charge for my transfer?,64,transfer_fee_charged
I need help finding the verification code on the top up card.,71,verify_top_up
How do I go about ordering a new bank card?,9,card_about_to_expire
"I have lost my phone, what steps can I take to prevent someone using my account?",42,lost_or_stolen_phone
How do I get my money back for a duplicated charge?,63,transaction_charged_twice
Can you tell me more info about virtual disposable cards?,37,get_disposable_virtual_card
I'm unhappy with the exchange rate your cash transactions.,76,wrong_exchange_rate_for_cash_withdrawal
What do I do?  The ATM took my card!,18,card_swallowed
I have used this account overseas recently. Has there been an increase in fees that I am unaware of?,64,transfer_fee_charged
Explain the card PIN to me.,38,get_physical_card
Who do I talk to about the ATM swallowing my card?,18,card_swallowed
Can I request a card?,43,order_physical_card
"I need to hold money, what currencies can I use?",36,fiat_currency_support
What is the appropriate age for my child to be able to open an account?,1,age_limit
Why did the ATM give me less money than what I requested?,75,wrong_amount_of_cash_received
"HI,Accordingly you offer crypto top up but it doesn't seem to be working? Money just disappeared from my account.What should be done now?",61,top_up_reverted
What does my daughter need to open an account?,1,age_limit
My top up was reverted. Can you help?,61,top_up_reverted
why did i only get 20.00,75,wrong_amount_of_cash_received
A payment on my statement is wrong.,16,card_payment_not_recognised
Help! My card isn't working at the ATM and I know I used the right PIN. Trying to get my money.,26,declined_cash_withdrawal
Why was I charged for getting cash?,19,cash_withdrawal_charge
The wrong exchange rate was applied to me while pulling out cash.,76,wrong_exchange_rate_for_cash_withdrawal
how much does it cost to add money to my card,57,top_up_by_card_charge
I need an ATM right now!,3,atm_support
My transfer to a beneficiary was rejected.,7,beneficiary_not_allowed
"Do I need to select a preference to receive my salary payments in GBP and, if so, where?",50,receiving_money
Is exchanging currencies one of your app services?,33,exchange_via_app
I see cash withdrawal activity in the app that is not mine.,20,cash_withdrawal_not_recognised
There are two of the same charges on my account.,63,transaction_charged_twice
Where do I go to edit my personal details on my account?,30,edit_personal_details
How many incorrect attempts cause card to be blocked?,49,pin_blocked
Is there an auto top up feature?,4,automatic_top_up
"Hi I've been trying to top up my card for the past day but it gets declined, I need it topped up urgently! Can somebody get back to me to resolve this or explain any different ways I can top up my card?",59,top_up_failed
When will the money show in my account?,67,transfer_timing
How long until I see a cash withdrawal?,46,pending_cash_withdrawal
There was some money taken from my account that I don't remember paying for. Am I able to look up this transaction which was a few weeks ago to see who took out the money? Im not sure I need a refund just want to check to make sure it's legit.,28,direct_debit_payment_not_recognised
Why can't a beneficiary receive a money transfer from me?,7,beneficiary_not_allowed
What does it mean when it says I have a payment pending?,45,pending_card_payment
Why does my identity need to be verified?,74,why_verify_identity
What is the extra fee that was added when I used the card?,15,card_payment_fee_charged
My transfer failed when I tried.,35,failed_transfer
After I transferred money the balance remained the same.,5,balance_not_updated_after_bank_transfer
I am unable to use my card for some reason.,14,card_not_working
What does top-up verification do?,71,verify_top_up
If my card becomes expired what can I do?,9,card_about_to_expire
from where are coming your exchange rates?,32,exchange_rate
Help me close my account.,55,terminate_account
"I want to reactivate my card, I thought I had lost it but found it again this morning.",13,card_linking
What are the fees imposed when I make a transaction?,15,card_payment_fee_charged
Will you tell me how I am supposed to use the disposable cards?,37,get_disposable_virtual_card
"Recently, a few weeks ago there was a transaction made on my account by some seller that I don't recognize. I am very certain that didn't happen  and will like for you to trace back to make sure.",28,direct_debit_payment_not_recognised
How long does it take to activate my card?,0,activate_my_card
Is there any way i get a disposable virtual card as well?,37,get_disposable_virtual_card
How can I get my Google pay top up to work?,2,apple_pay_or_google_pay
Is it free to exchange currency?,31,exchange_charge
Is there a reason why a recipient might not see my money transaction,66,transfer_not_received_by_recipient
I have a transaction showing multiple times.,63,transaction_charged_twice
Why am I being charged for withdrawing cash but haven't in the past?,19,cash_withdrawal_charge
I'm trying to use my Apple Watch to top up my google pay. Do I need a special app?,2,apple_pay_or_google_pay
when should I receive my refund,51,Refund_not_showing_up
"If I lost my phone, how can I stop someone from accessing my account through the app?",42,lost_or_stolen_phone
How do I add my card to the app once I get it?,13,card_linking
Is it possible to change my pin if i am out of the country?,21,change_pin
What is the refund process?,52,request_refund
There is a duplicate charge on my account.,63,transaction_charged_twice
I wanted to know about a pending dollar that is on my statement.,34,extra_charge_on_statement
Is my card accepted anywhere?,10,card_acceptance
"When I went to get cash, it was declined!",26,declined_cash_withdrawal
Does it cost anything and how long would it take to get a card if I need a new one? My card is about to expire.,9,card_about_to_expire
How do I get a new card as your machine swallowed mine!,18,card_swallowed
"Need a new card, mine is expiring.",9,card_about_to_expire
What's the procedure with currency exchange?,33,exchange_via_app
I made a cash withdrawal at an ATM but it still says pending in my account.,46,pending_cash_withdrawal
I cannot see a refund in my account,51,Refund_not_showing_up
"Please help me in this, as i was unable to make any payment by my new card,  it was getting declined repeatedly. I am not very happy with this incident.",25,declined_card_payment
I exchange my currency quite a bit.  Do I get an exchange price break?,31,exchange_charge
I am waiting on the refund,51,Refund_not_showing_up
"I need to transfer something from China, How long will it take?",67,transfer_timing
where has my transferred money gone?,66,transfer_not_received_by_recipient
What if there is an error on the exchange rate?,17,card_payment_wrong_exchange_rate
I am not able to purchase anything online! I have been using my card on multiple sites over a period of two weeks and none of the payments have gone through. Why is this happening?,53,reverted_card_payment?
I just realised I made the wrong payment yesterday. Can you please change it to the right account? It's my rent payment and really really needs to be in the right account by tomorrow,8,cancel_transfer
Is there a way to verify a card top-up?,71,verify_top_up
Why am I being declined?,25,declined_card_payment
My bill shows the same charge more than once,63,transaction_charged_twice
When should I expect my card to arrive?,12,card_delivery_estimate
My transfer has been pending for a long time now. I already double checked my account info and it is correct. Why is it taking so long in 2018 to transfer money?,48,pending_transfer
I am still waiting for a money transfer to appear.,48,pending_transfer
I returned an item but don't see it on my account?,51,Refund_not_showing_up
"In the app, how can I make it show the new card that arrived?",13,card_linking
"I put money in my account a week ago but its still not there, what is happening?",6,balance_not_updated_after_cheque_or_cash_deposit
Is the card welcomed by everybody?,10,card_acceptance
Please tell me if I'm going to be charged for sending out more cards?,39,getting_spare_card
what is the word?,28,direct_debit_payment_not_recognised
My transfer says pending. What does that mean?,48,pending_transfer
Why is my money not in my account. I have already sent it out.,6,balance_not_updated_after_cheque_or_cash_deposit
I can't find the card PIN.,38,get_physical_card
When should I expect to receive my card?,12,card_delivery_estimate
"I took out cash from the ATM, but something must have went wrong, My account shows the correct amount of cash I took out, but the ATM didn't give me that amount. How do I get my money back?",75,wrong_amount_of_cash_received
Why is my last cheque deposit taking so long?,6,balance_not_updated_after_cheque_or_cash_deposit
"Hello, I noticed there is a payment from my card to a business that I am not familiar with. I definitely did not make this payment.",16,card_payment_not_recognised
How can I delete my account?,55,terminate_account
"I want to transfer money to a beneficiary, but I couldn't.",7,beneficiary_not_allowed
My rate of exchange was wrong.,17,card_payment_wrong_exchange_rate
What do I do to lock my phone after losing it so my account isn't accessed,42,lost_or_stolen_phone
I left my phone somewhere and can't use the app.,42,lost_or_stolen_phone
How long am I to wait before the transfer gets to my account?,67,transfer_timing
"Three months ago I bought a new house for my cat, fluffy.  Unfortunately Fluffy was not a fan of the house and it had to be returned to Pet Smart last week.  They said they have sent a refund but it's not there, can you tell me where it is?",51,Refund_not_showing_up
How many disposable cards am I allowed to have?,29,disposable_card_limits
What steps do I have to take to change my PIN?,21,change_pin
How can I solve my issue with holding multiple currencies?,36,fiat_currency_support
The contactless payments are not working.,23,contactless_not_working
Can you please advise if there is something wrong with my card? I have had multiple rejections and do not know the reason. Thanks!,25,declined_card_payment
What is the fee charged for using my card?,15,card_payment_fee_charged
"I made a transfer and according to the receiver ""they haven't received the right amount"" Its lesser than it should be.Now I have to transfer more money to make up for the missing amount . Can you please help me about this, what should be done ?",64,transfer_fee_charged
where can I get the info for my funds,70,verify_source_of_funds
I am not sure where my phone is.,42,lost_or_stolen_phone
Why am I not allowed to add a certain beneficiary?,7,beneficiary_not_allowed
Is there a location where I can change my PIN?,21,change_pin
There are some charges that I don't recognize.  It happened days ago.  Can I get these charges back?  Should I cancel my card?,16,card_payment_not_recognised
I need to verify my identity. How do I do that?,69,verify_my_identity
Is there extra fees for making a withdraw in a different country at a cash machine.,76,wrong_exchange_rate_for_cash_withdrawal
My card payment has failed.,25,declined_card_payment
Can I exchange USD and GBP from the app?,33,exchange_via_app
I need a second card on this account for my daughter.,39,getting_spare_card
What should I do if my phone is lost or stolen?,42,lost_or_stolen_phone
"How do I know if I will get my card, or if it is lost?",11,card_arrival
I need to cancel a transfer,8,cancel_transfer
"Looks like my card payment was duplicated after all. I went to pay at the store earlier, got declined once,second time it works. App still stays pending for one of the payments. Can you please remove one of them as it's wrong and was declined?",63,transaction_charged_twice
Are EUR exchanges acceptable?,36,fiat_currency_support
I've been trying to make a transfer and it hasn't gone through. Now I am receiving an error message.  What is the problem?,7,beneficiary_not_allowed
When will I be able to see the refund,51,Refund_not_showing_up
Can you please explain to me why there is an extra €1 fee in my statement?,34,extra_charge_on_statement
What do the disposable cards do?,37,get_disposable_virtual_card
Why was my request for cash declined?,26,declined_cash_withdrawal
I tried topping up for the first time today since I am a new customer. It doesn't appear that it's working. It has been pending for at least half an hour. Please take care of this.,47,pending_top_up
"If I want a friend to top off my account, can they?",62,topping_up_by_card
Several items I have charged this week are appearing twice.  Please review my statement and remove any duplicate charges.,63,transaction_charged_twice
Are you going to charge me to top up my card?,57,top_up_by_card_charge
What is the minimum age required to open an account with your service?,1,age_limit
"I need to delete my account, please.",55,terminate_account
What businesses can I use this card with?,10,card_acceptance
How much does each transfer cost?,56,top_up_by_bank_transfer_charge
"Hi , I just came to know I made the wrong transaction  yesterday. Would  you please make it correct?I need it by tomorrow.",8,cancel_transfer
"This company is bad, delete my account now.",55,terminate_account
Which fiat currencies do you currently support? Will this change in this future?,36,fiat_currency_support
"I need some help, I thought you guys accepted crypto top ups?? It won't seem to let me do it. I put money in my account and now it's gone and I didn't spend it. Where did it go??",61,top_up_reverted
What should I do if my card doesn't work?,14,card_not_working
I happened to forget my password,44,passcode_forgotten
Are there any charges for using a bank card to top up,57,top_up_by_card_charge
Is there a way to recover my password?,44,passcode_forgotten
Change my pin?,21,change_pin
Can I have a discount if I exchange currency often?,31,exchange_charge
How long does transfers take?,5,balance_not_updated_after_bank_transfer
What currencies do you accept for adding money?,54,supported_cards_and_currencies
Do you take SWIFT transfers?,56,top_up_by_bank_transfer_charge
I haven't received my card.,11,card_arrival
Should I order a new card before I freeze my original one?,22,compromised_card
How many times can I make a top-up?,60,top_up_limits
My things were stolen and I need to know if I can still use this app.,42,lost_or_stolen_phone
My top up card needs verification and I don't know how to do it,71,verify_top_up
"My money is gone :( I had topped up recently and saw it was there and went through, but now it's disappeared, what's going on?",61,top_up_reverted
do I need to verify my identity before I can use my card?,74,why_verify_identity
"Help me!  When I was abroad, the exchange rate was wrong.",76,wrong_exchange_rate_for_cash_withdrawal
Do you have any top-up limits?,60,top_up_limits
I checked the app and my balance has not been updated for the cash or cheque deposit.,6,balance_not_updated_after_cheque_or_cash_deposit
"I think my top up may have been reverted, what do I do?",61,top_up_reverted
I have a missing refund,51,Refund_not_showing_up
why cant you just refund me instead of a merchant,51,Refund_not_showing_up
My money transaction hasn't arrived.,66,transfer_not_received_by_recipient
Why would my card payment not work?,25,declined_card_payment
Are there restrictions to transfers to certain accounts?,7,beneficiary_not_allowed
Where can I check to see if there will be a fee added to my payment? Are there specific instances that will result in a fee added?,15,card_payment_fee_charged
How can I change my information?,30,edit_personal_details
I think that there was an error in calculating the exchange rate.  I recently withdrew cash and received much less than expected.,76,wrong_exchange_rate_for_cash_withdrawal
I'd like to make some changes to my personal information.,30,edit_personal_details
How much is it to receive money?,56,top_up_by_bank_transfer_charge
I sent a cheque a few days ago and i noticed that no money has been put on my account. Can you please tell me the situation of my account?,6,balance_not_updated_after_cheque_or_cash_deposit
Which documents do I need for this identity check?,69,verify_my_identity
What's the card you sent me's tracking number?,11,card_arrival
I want to apply for a Visa card.,73,visa_or_mastercard
I need to order a new card as my old one will expire soon. Can you tell me how to order a new one?,9,card_about_to_expire
I think there has been a mistake with my transfer,27,declined_transfer
What steps do I need to get another card?,39,getting_spare_card
Where can i exchange between GBP and USD,33,exchange_via_app
Hello I changed my mind and really need a refund on something I bought recently. Can you please cancel the transaction and get me my money back. Please it's urgent.,52,request_refund
Somebody is taking money out of my account without my approval in another town separate from me. Please place a freeze on my account until I can make it to the bank.,20,cash_withdrawal_not_recognised
Tell me how to setup a new PIN.,21,change_pin
Explain why my card payment wouldn't go through.,25,declined_card_payment
Why did my transfer get declined?,27,declined_transfer
I would like to activate my card what do I need to do?,0,activate_my_card
Are there downsides to using a disposable virtual cards?,29,disposable_card_limits
How can I fix this? The ATM gave me more cash than I'd asked for.,75,wrong_amount_of_cash_received
What's the maximum amount I can top up my card with please?,60,top_up_limits
Can I get a card in the US?,24,country_support
Why would a card payment be declined?,25,declined_card_payment
Someone took my card without permission,41,lost_or_stolen_card
How can I request cash back? The ATM just gave me a different amount than what I've been actually charged though...,75,wrong_amount_of_cash_received
"Which card would I get, Visa or Mastercard?",73,visa_or_mastercard
Why is there a fee on a card payment?,15,card_payment_fee_charged
What kind of ATMs would this card be accepted at?,3,atm_support
My card will not work,14,card_not_working
there is money in my account that i didnt put there,20,cash_withdrawal_not_recognised
"My top up did not show up as shown and my money has disappeared, can you help me fix this glitch problem?",61,top_up_reverted
"I tried to get some with-drawls but the machine didn't work. The transaction still seems in progress.Seems like  something is wrong,I don't want to be charged for Transaction i did not make.",46,pending_cash_withdrawal
Why is my cash withdrawal still pending?,46,pending_cash_withdrawal
Why has my top up been returned?,61,top_up_reverted
I tried to transfer but it was declined,27,declined_transfer
